model,model_label,model_sort_key,example_id,layer,delta_name,delta,think_correct,no_think_correct
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,13,thinking_minus_no_think_answer,0.9820232391357422,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,20,think_answer_minus_no_think_answer,-1.0697326660156268,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,20,thinking_minus_think_answer,0.30284786224365234,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,20,thinking_minus_no_think_answer,-0.7668848037719744,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,6,think_answer_minus_no_think_answer,-1.0422859191894531,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,6,thinking_minus_think_answer,3.0446548461914062,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,6,thinking_minus_no_think_answer,2.002368927001953,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,13,think_answer_minus_no_think_answer,2.2046098709106445,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,13,thinking_minus_think_answer,-1.3284320831298846,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,13,thinking_minus_no_think_answer,0.8761777877807599,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,20,think_answer_minus_no_think_answer,-0.27954959869384766,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,20,thinking_minus_think_answer,1.1275272369384748,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,20,thinking_minus_no_think_answer,0.8479776382446271,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,6,think_answer_minus_no_think_answer,0.6739768981933594,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,6,thinking_minus_think_answer,-1.7818470001220703,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,6,thinking_minus_no_think_answer,-1.107870101928711,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,13,think_answer_minus_no_think_answer,-0.20584869384765447,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,13,thinking_minus_think_answer,-0.5262002944946307,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,13,thinking_minus_no_think_answer,-0.7320489883422852,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,20,think_answer_minus_no_think_answer,0.4542427062988281,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,20,thinking_minus_think_answer,-0.8997068405151385,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,20,thinking_minus_no_think_answer,-0.44546413421631037,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,6,think_answer_minus_no_think_answer,0.24852657318115057,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,6,thinking_minus_think_answer,3.611396789550783,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,6,thinking_minus_no_think_answer,3.8599233627319336,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,13,think_answer_minus_no_think_answer,-0.02126312255859375,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,13,thinking_minus_think_answer,1.9002447128295898,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,13,thinking_minus_no_think_answer,1.878981590270996,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,20,think_answer_minus_no_think_answer,0.10901451110839844,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,20,thinking_minus_think_answer,1.1758098602294922,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,20,thinking_minus_no_think_answer,1.2848243713378906,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,6,think_answer_minus_no_think_answer,-0.08784961700439453,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,6,thinking_minus_think_answer,3.3769588470458984,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,6,thinking_minus_no_think_answer,3.289109230041504,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,13,think_answer_minus_no_think_answer,0.48801136016845703,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,13,thinking_minus_think_answer,-0.36956214904785156,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,13,thinking_minus_no_think_answer,0.11844921112060547,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,20,think_answer_minus_no_think_answer,0.4135246276855451,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,20,thinking_minus_think_answer,-0.7314481735229492,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,20,thinking_minus_no_think_answer,-0.3179235458374041,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,6,think_answer_minus_no_think_answer,1.0615701675415021,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,6,thinking_minus_think_answer,6.199347496032715,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,6,thinking_minus_no_think_answer,7.260917663574217,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,13,think_answer_minus_no_think_answer,1.6735591888427734,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,13,thinking_minus_think_answer,0.13706588745117188,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,13,thinking_minus_no_think_answer,1.8106250762939453,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,20,think_answer_minus_no_think_answer,-1.2203245162963867,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,20,thinking_minus_think_answer,2.738372802734375,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,20,thinking_minus_no_think_answer,1.5180482864379883,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,6,think_answer_minus_no_think_answer,-0.2599525451660156,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,6,thinking_minus_think_answer,-0.022748947143554688,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,6,thinking_minus_no_think_answer,-0.2827014923095703,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,13,think_answer_minus_no_think_answer,-1.0090303421020508,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,13,thinking_minus_think_answer,2.4903078079223615,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,13,thinking_minus_no_think_answer,1.4812774658203107,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,20,think_answer_minus_no_think_answer,-0.3111705780029279,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,20,thinking_minus_think_answer,1.5183591842651367,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,20,thinking_minus_no_think_answer,1.2071886062622088,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,6,think_answer_minus_no_think_answer,-1.2812271118164045,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,6,thinking_minus_think_answer,2.2023906707763654,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,6,thinking_minus_no_think_answer,0.9211635589599609,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,13,think_answer_minus_no_think_answer,-0.3974571228027344,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,13,thinking_minus_think_answer,1.230891227722168,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,13,thinking_minus_no_think_answer,0.8334341049194336,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,20,think_answer_minus_no_think_answer,-0.8232364654541051,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,20,thinking_minus_think_answer,1.1689710617065447,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,20,thinking_minus_no_think_answer,0.34573459625243963,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,6,think_answer_minus_no_think_answer,0.230865478515625,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,6,thinking_minus_think_answer,6.638011932373047,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,6,thinking_minus_no_think_answer,6.868877410888672,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,13,think_answer_minus_no_think_answer,1.0241956710815447,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,13,thinking_minus_think_answer,1.5665988922119105,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,13,thinking_minus_no_think_answer,2.5907945632934553,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,20,think_answer_minus_no_think_answer,0.5113630294799805,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,20,thinking_minus_think_answer,0.843754768371582,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,20,thinking_minus_no_think_answer,1.3551177978515625,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,6,think_answer_minus_no_think_answer,-1.3373012542724627,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,6,thinking_minus_think_answer,-0.3868942260742152,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,6,thinking_minus_no_think_answer,-1.724195480346678,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,13,think_answer_minus_no_think_answer,0.31325244903564453,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,13,thinking_minus_think_answer,-3.5191583633422834,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,13,thinking_minus_no_think_answer,-3.205905914306639,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,20,think_answer_minus_no_think_answer,-0.12810325622558416,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,20,thinking_minus_think_answer,-0.8975439071655291,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,20,thinking_minus_no_think_answer,-1.0256471633911133,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,6,think_answer_minus_no_think_answer,-1.688953399658205,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,6,thinking_minus_think_answer,-1.6225500106811506,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,6,thinking_minus_no_think_answer,-3.3115034103393555,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,13,think_answer_minus_no_think_answer,-0.8476638793945312,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,13,thinking_minus_think_answer,0.30501461029052734,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,13,thinking_minus_no_think_answer,-0.5426492691040039,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,20,think_answer_minus_no_think_answer,-2.013960838317871,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,20,thinking_minus_think_answer,1.7691221237182617,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,20,thinking_minus_no_think_answer,-0.24483871459960938,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,6,think_answer_minus_no_think_answer,1.3024301528930664,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,6,thinking_minus_think_answer,2.8520584106445312,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,6,thinking_minus_no_think_answer,4.154488563537598,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,13,think_answer_minus_no_think_answer,1.9106283187866193,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,13,thinking_minus_think_answer,0.29385185241699396,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,13,thinking_minus_no_think_answer,2.2044801712036133,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,20,think_answer_minus_no_think_answer,0.08925533294677912,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,20,thinking_minus_think_answer,1.8104286193847656,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,20,thinking_minus_no_think_answer,1.8996839523315447,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,6,think_answer_minus_no_think_answer,5.555230140686035,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,6,thinking_minus_think_answer,-4.473597526550293,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,6,thinking_minus_no_think_answer,1.0816326141357422,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,13,think_answer_minus_no_think_answer,2.282773017883301,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,13,thinking_minus_think_answer,-0.4742259979248047,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,13,thinking_minus_no_think_answer,1.808547019958496,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,20,think_answer_minus_no_think_answer,0.9588899612426758,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,20,thinking_minus_think_answer,-1.3808231353759748,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,20,thinking_minus_no_think_answer,-0.421933174133299,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,6,think_answer_minus_no_think_answer,-3.8245162963867188,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,6,thinking_minus_think_answer,-0.009432792663574219,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,6,thinking_minus_no_think_answer,-3.833949089050293,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,13,think_answer_minus_no_think_answer,0.26090049743652344,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,13,thinking_minus_think_answer,-1.6583070755004865,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,13,thinking_minus_no_think_answer,-1.397406578063963,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,20,think_answer_minus_no_think_answer,-1.250842094421385,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,20,thinking_minus_think_answer,-0.13739776611328303,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,20,thinking_minus_no_think_answer,-1.388239860534668,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,6,think_answer_minus_no_think_answer,2.828216552734375,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,6,thinking_minus_think_answer,6.433490753173828,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,6,thinking_minus_no_think_answer,9.261707305908203,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,13,think_answer_minus_no_think_answer,-1.5863866806030273,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,13,thinking_minus_think_answer,2.1488990783691406,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,13,thinking_minus_no_think_answer,0.5625123977661133,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,20,think_answer_minus_no_think_answer,-1.3462686538696271,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,20,thinking_minus_think_answer,2.028275489807127,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,20,thinking_minus_no_think_answer,0.6820068359375,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000199,6,think_answer_minus_no_think_answer,2.7718029022216797,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000199,6,thinking_minus_think_answer,2.3338060379028356,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000199,6,thinking_minus_no_think_answer,5.105608940124515,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000199,13,think_answer_minus_no_think_answer,0.2639360427856463,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000199,13,thinking_minus_think_answer,0.598114013671875,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000199,13,thinking_minus_no_think_answer,0.8620500564575213,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000199,20,think_answer_minus_no_think_answer,-0.8145513534545898,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000199,20,thinking_minus_think_answer,1.9126501083374041,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000199,20,thinking_minus_no_think_answer,1.0980987548828143,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000208,6,think_answer_minus_no_think_answer,-0.9072980880737305,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000208,6,thinking_minus_think_answer,4.984007835388184,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000208,6,thinking_minus_no_think_answer,4.076709747314453,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000208,13,think_answer_minus_no_think_answer,-0.0671548843383789,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000208,13,thinking_minus_think_answer,2.4130735397338867,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000208,13,thinking_minus_no_think_answer,2.345918655395508,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000208,20,think_answer_minus_no_think_answer,0.3828411102294904,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000208,20,thinking_minus_think_answer,1.7173776626586932,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000208,20,thinking_minus_no_think_answer,2.1002187728881836,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000217,6,think_answer_minus_no_think_answer,0.3542957305908203,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000217,6,thinking_minus_think_answer,-0.3810234069824219,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000217,6,thinking_minus_no_think_answer,-0.026727676391601562,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000217,13,think_answer_minus_no_think_answer,0.0687141418457049,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000217,13,thinking_minus_think_answer,1.8485708236694318,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000217,13,thinking_minus_no_think_answer,1.9172849655151367,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000217,20,think_answer_minus_no_think_answer,0.11948776245117188,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000217,20,thinking_minus_think_answer,0.6794376373291033,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000217,20,thinking_minus_no_think_answer,0.7989253997802752,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000227,6,think_answer_minus_no_think_answer,1.986093521118164,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000227,6,thinking_minus_think_answer,-2.318838119506836,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000227,6,thinking_minus_no_think_answer,-0.3327445983886719,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000227,13,think_answer_minus_no_think_answer,0.7701768875122053,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000227,13,thinking_minus_think_answer,-0.5065536499023438,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000227,13,thinking_minus_no_think_answer,0.2636232376098615,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000227,20,think_answer_minus_no_think_answer,1.3243007659912127,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000227,20,thinking_minus_think_answer,-0.36833000183105646,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000227,20,thinking_minus_no_think_answer,0.9559707641601562,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000243,6,think_answer_minus_no_think_answer,5.406162261962891,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000243,6,thinking_minus_think_answer,0.23859405517578125,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000243,6,thinking_minus_no_think_answer,5.644756317138672,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000243,13,think_answer_minus_no_think_answer,2.604884147644041,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000243,13,thinking_minus_think_answer,-0.9761800765991193,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000243,13,thinking_minus_no_think_answer,1.6287040710449219,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000243,20,think_answer_minus_no_think_answer,1.4196386337280291,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000243,20,thinking_minus_think_answer,-0.7218303680419922,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000243,20,thinking_minus_no_think_answer,0.6978082656860369,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000247,6,think_answer_minus_no_think_answer,-2.6281204223632812,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000247,6,thinking_minus_think_answer,6.487667083740231,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000247,6,thinking_minus_no_think_answer,3.8595466613769496,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000247,13,think_answer_minus_no_think_answer,-1.1191835403442383,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000247,13,thinking_minus_think_answer,3.3059234619140625,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000247,13,thinking_minus_no_think_answer,2.186739921569824,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000247,20,think_answer_minus_no_think_answer,-0.7412214279174805,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000247,20,thinking_minus_think_answer,1.4686393737792987,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000247,20,thinking_minus_no_think_answer,0.7274179458618182,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000252,6,think_answer_minus_no_think_answer,-0.35149955749512074,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000252,6,thinking_minus_think_answer,-4.6528415679931605,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000252,6,thinking_minus_no_think_answer,-5.004341125488281,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000252,13,think_answer_minus_no_think_answer,2.2309885025024414,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000252,13,thinking_minus_think_answer,-3.1964426040649414,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000252,13,thinking_minus_no_think_answer,-0.9654541015625,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000252,20,think_answer_minus_no_think_answer,-0.7022171020507812,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000252,20,thinking_minus_think_answer,-0.062397003173828125,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000252,20,thinking_minus_no_think_answer,-0.7646141052246094,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000254,6,think_answer_minus_no_think_answer,6.217681884765625,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000254,6,thinking_minus_think_answer,-1.433292388916012,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000254,6,thinking_minus_no_think_answer,4.784389495849613,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000254,13,think_answer_minus_no_think_answer,1.9326648712158203,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000254,13,thinking_minus_think_answer,0.34734535217285156,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000254,13,thinking_minus_no_think_answer,2.280010223388672,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000254,20,think_answer_minus_no_think_answer,0.3416242599487269,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000254,20,thinking_minus_think_answer,0.20538902282714844,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000254,20,thinking_minus_no_think_answer,0.5470132827758754,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000257,6,think_answer_minus_no_think_answer,2.037273406982422,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000257,6,thinking_minus_think_answer,-0.9575481414794922,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000257,6,thinking_minus_no_think_answer,1.0797252655029297,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000257,13,think_answer_minus_no_think_answer,1.5801992416381836,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000257,13,thinking_minus_think_answer,0.11669731140136719,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000257,13,thinking_minus_no_think_answer,1.6968965530395508,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000257,20,think_answer_minus_no_think_answer,1.916494369506836,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000257,20,thinking_minus_think_answer,-0.5858373641967756,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000257,20,thinking_minus_no_think_answer,1.3306570053100604,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000273,6,think_answer_minus_no_think_answer,0.6409502029418945,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000273,6,thinking_minus_think_answer,1.378549575805664,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000273,6,thinking_minus_no_think_answer,2.0194997787475586,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000273,13,think_answer_minus_no_think_answer,0.533096313476559,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000273,13,thinking_minus_think_answer,0.0918722152709961,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000273,13,thinking_minus_no_think_answer,0.624968528747555,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000273,20,think_answer_minus_no_think_answer,0.17824363708496094,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000273,20,thinking_minus_think_answer,0.5193214416503906,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000273,20,thinking_minus_no_think_answer,0.6975650787353516,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000274,6,think_answer_minus_no_think_answer,1.1793632507324219,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000274,6,thinking_minus_think_answer,-1.1711082458496094,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000274,6,thinking_minus_no_think_answer,0.0082550048828125,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000274,13,think_answer_minus_no_think_answer,2.543497085571289,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000274,13,thinking_minus_think_answer,-1.379246711730957,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000274,13,thinking_minus_no_think_answer,1.164250373840332,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000274,20,think_answer_minus_no_think_answer,0.6967153549194318,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000274,20,thinking_minus_think_answer,1.7318820953369176,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000274,20,thinking_minus_no_think_answer,2.4285974502563494,True,True
