model,model_label,experiment,layer,valid_pair,model_sort_key,example_id,prompt_variant,think_answer_lid,no_think_answer_lid,answer_lid_diff,think_correct,no_think_correct,think_answer_tokens,no_think_answer_tokens
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000472,canonical,11.375547409057615,12.172093391418455,-0.7965459823608398,True,True,41.0,41.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000514,canonical,12.747750282287598,13.651578903198242,-0.9038286209106444,True,True,49.0,59.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000514,canonical,11.011048316955566,11.79983901977539,-0.7887907028198242,True,True,49.0,59.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000514,canonical,10.819212913513184,11.068403244018556,-0.2491903305053711,True,True,49.0,59.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000523,canonical,13.2601957321167,16.218135833740234,-2.957940101623535,True,False,47.0,47.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000523,canonical,12.406346321105955,12.261094093322754,0.1452522277832031,True,False,47.0,47.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000523,canonical,11.820629119873049,11.64526653289795,0.1753625869750976,True,False,47.0,47.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000534,canonical,12.165307998657228,12.1871976852417,-0.0218896865844726,True,True,60.0,48.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000534,canonical,10.725591659545898,11.62474536895752,-0.8991537094116211,True,True,60.0,48.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000534,canonical,11.199033737182615,12.993462562561035,-1.794428825378418,True,True,60.0,48.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000543,canonical,12.612980842590332,14.121201515197754,-1.508220672607422,True,True,42.0,55.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000543,canonical,11.400774955749512,13.455571174621582,-2.0547962188720703,True,True,42.0,55.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000543,canonical,11.684123039245604,12.939583778381348,-1.2554607391357422,True,True,42.0,55.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000549,canonical,13.426929473876951,14.81662940979004,-1.389699935913086,True,False,43.0,47.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000549,canonical,12.334856033325195,11.96731662750244,0.3675394058227539,True,False,43.0,47.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000549,canonical,10.401070594787598,12.07712459564209,-1.6760540008544922,True,False,43.0,47.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000585,canonical,14.253888130187988,12.506670951843262,1.7472171783447266,True,False,54.0,50.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000585,canonical,11.541388511657717,11.714305877685549,-0.172917366027832,True,False,54.0,50.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000585,canonical,10.72463321685791,12.059494972229004,-1.3348617553710938,True,False,54.0,50.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000604,canonical,13.12786865234375,15.572219848632812,-2.4443511962890625,True,True,46.0,49.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000604,canonical,11.859493255615234,13.995475769042969,-2.1359825134277344,True,True,46.0,49.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000604,canonical,11.89594554901123,11.949816703796388,-0.0538711547851562,True,True,46.0,49.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000625,canonical,12.780095100402832,14.180405616760254,-1.400310516357422,True,True,41.0,55.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000625,canonical,11.172233581542969,10.72445297241211,0.4477806091308594,True,True,41.0,55.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000625,canonical,10.561293601989746,10.954920768737791,-0.3936271667480469,True,True,41.0,55.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000629,canonical,16.052677154541016,12.404980659484863,3.647696495056152,True,False,67.0,62.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000629,canonical,12.02695655822754,11.197017669677734,0.8299388885498047,True,False,67.0,62.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000629,canonical,11.317693710327148,11.476606369018556,-0.1589126586914062,True,False,67.0,62.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000640,canonical,11.429683685302734,13.01303768157959,-1.5833539962768557,True,False,73.0,76.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000640,canonical,10.943485260009766,10.611767768859863,0.3317174911499023,True,False,73.0,76.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000640,canonical,9.565176963806152,10.332176208496094,-0.7669992446899414,True,False,73.0,76.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000641,canonical,14.241477966308594,13.210261344909668,1.0312166213989258,True,False,65.0,53.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000641,canonical,10.29166316986084,12.116670608520508,-1.825007438659668,True,False,65.0,53.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000641,canonical,10.701708793640137,11.56223964691162,-0.8605308532714844,True,False,65.0,53.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000644,canonical,13.894935607910156,11.748213768005373,2.146721839904785,True,False,48.0,50.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000644,canonical,11.44440746307373,10.661337852478027,0.7830696105957031,True,False,48.0,50.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000644,canonical,12.064791679382324,11.468341827392578,0.5964498519897461,True,False,48.0,50.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000645,canonical,12.325302124023438,13.06382942199707,-0.7385272979736328,True,True,37.0,45.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000645,canonical,12.881179809570312,11.113746643066406,1.7674331665039062,True,True,37.0,45.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000645,canonical,11.294027328491213,12.079769134521484,-0.7857418060302734,True,True,37.0,45.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000655,canonical,14.678180694580078,14.95107078552246,-0.2728900909423828,True,True,49.0,46.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000655,canonical,13.12182331085205,12.86850357055664,0.2533197402954101,True,True,49.0,46.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000655,canonical,12.966242790222168,12.236895561218262,0.7293472290039062,True,True,49.0,46.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000695,canonical,15.779589653015137,13.191174507141112,2.588415145874023,True,True,46.0,50.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000695,canonical,12.073779106140137,11.293496131896973,0.7802829742431641,True,True,46.0,50.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000695,canonical,11.808520317077637,11.176566123962402,0.6319541931152344,True,True,46.0,50.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000697,canonical,13.087495803833008,14.760068893432615,-1.6725730895996094,True,True,47.0,55.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000697,canonical,10.980295181274414,11.342571258544922,-0.3622760772705078,True,True,47.0,55.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000697,canonical,10.293383598327637,11.419161796569824,-1.1257781982421875,True,True,47.0,55.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000713,canonical,13.591185569763184,16.184532165527344,-2.59334659576416,True,True,43.0,48.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000713,canonical,12.135231018066406,12.303980827331545,-0.1687498092651367,True,True,43.0,48.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000713,canonical,10.903486251831056,11.844154357910156,-0.9406681060791016,True,True,43.0,48.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000759,canonical,12.309316635131836,10.78203010559082,1.5272865295410156,True,True,55.0,60.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000759,canonical,11.188237190246582,9.896787643432615,1.2914495468139648,True,True,55.0,60.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000759,canonical,10.73976707458496,11.092509269714355,-0.3527421951293945,True,True,55.0,60.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000760,canonical,13.5864839553833,13.582242965698242,0.0042409896850585,True,False,69.0,76.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000760,canonical,11.257085800170898,11.57570743560791,-0.3186216354370117,True,False,69.0,76.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000760,canonical,10.344098091125488,11.850486755371094,-1.5063886642456057,True,False,69.0,76.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000775,canonical,13.445194244384766,15.40537166595459,-1.960177421569824,True,False,50.0,52.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000775,canonical,13.414432525634766,12.64242935180664,0.772003173828125,True,False,50.0,52.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000775,canonical,11.425387382507324,11.96274757385254,-0.5373601913452148,True,False,50.0,52.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000814,canonical,16.69948959350586,15.57801914215088,1.1214704513549805,False,False,52.0,53.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000814,canonical,13.631026268005373,12.639410018920898,0.9916162490844728,False,False,52.0,53.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000814,canonical,12.774178504943848,13.538095474243164,-0.7639169692993164,False,False,52.0,53.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000875,canonical,13.606287956237791,12.981526374816896,0.6247615814208984,True,False,47.0,49.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000875,canonical,14.973957061767578,13.432995796203612,1.5409612655639648,True,False,47.0,49.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000875,canonical,11.813383102416992,12.779644012451172,-0.9662609100341796,True,False,47.0,49.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000900,canonical,12.320061683654783,12.000714302062988,0.3193473815917969,True,True,45.0,47.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000900,canonical,11.975692749023438,12.887432098388672,-0.9117393493652344,True,True,45.0,47.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000900,canonical,12.761176109313965,12.422764778137209,0.3384113311767578,True,True,45.0,47.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000901,canonical,15.109723091125488,18.601966857910156,-3.492243766784668,True,False,44.0,51.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000901,canonical,12.824167251586914,13.272686958312988,-0.4485197067260742,True,False,44.0,51.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000901,canonical,11.400736808776855,11.782099723815918,-0.3813629150390625,True,False,44.0,51.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000923,canonical,14.920690536499023,20.51548767089844,-5.594797134399414,False,True,51.0,68.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000923,canonical,12.508597373962402,15.156255722045898,-2.647658348083496,False,True,51.0,68.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000923,canonical,12.497496604919434,12.649181365966797,-0.1516847610473632,False,True,51.0,68.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000924,canonical,15.114919662475586,17.28500747680664,-2.1700878143310547,True,True,52.0,53.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000924,canonical,11.533693313598633,13.923151969909668,-2.389458656311035,True,True,52.0,53.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000924,canonical,10.806652069091797,12.594621658325195,-1.7879695892333984,True,True,52.0,53.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000965,canonical,12.151801109313965,15.776168823242188,-3.624367713928222,True,False,47.0,55.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000965,canonical,10.335225105285645,11.92015266418457,-1.5849275588989258,True,False,47.0,55.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000965,canonical,10.438300132751465,11.321523666381836,-0.8832235336303711,True,False,47.0,55.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_000990,canonical,12.658666610717772,14.630363464355469,-1.971696853637695,True,True,45.0,50.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_000990,canonical,13.137778282165527,10.90752410888672,2.2302541732788086,True,True,45.0,50.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_000990,canonical,10.98933219909668,11.363580703735352,-0.3742485046386719,True,True,45.0,50.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001017,canonical,14.40233039855957,15.998628616333008,-1.5962982177734375,True,True,53.0,56.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001017,canonical,13.096617698669434,12.661788940429688,0.4348287582397461,True,True,53.0,56.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001017,canonical,11.96523380279541,13.520769119262695,-1.5555353164672852,True,True,53.0,56.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001031,canonical,11.803945541381836,11.744501113891602,0.0594444274902343,True,True,52.0,52.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001031,canonical,12.10152530670166,11.829837799072266,0.2716875076293945,True,True,52.0,52.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001031,canonical,11.71249008178711,12.065281867980955,-0.3527917861938476,True,True,52.0,52.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001038,canonical,12.91859245300293,14.173081398010254,-1.2544889450073242,True,False,58.0,65.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001038,canonical,11.16929054260254,10.724411964416504,0.4448785781860351,True,False,58.0,65.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001038,canonical,10.264591217041016,12.11096477508545,-1.8463735580444336,True,False,58.0,65.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001043,canonical,13.672572135925291,11.787217140197754,1.885354995727539,True,True,47.0,50.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001043,canonical,11.7455472946167,9.358819961547852,2.3867273330688477,True,True,47.0,50.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001043,canonical,10.698594093322754,10.853226661682127,-0.154632568359375,True,True,47.0,50.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001059,canonical,12.505714416503906,16.482540130615234,-3.976825714111328,False,True,48.0,47.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001059,canonical,12.522067070007324,11.067572593688965,1.4544944763183594,False,True,48.0,47.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001059,canonical,11.595702171325684,11.655227661132812,-0.0595254898071289,False,True,48.0,47.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001082,canonical,14.221911430358888,11.375743865966797,2.84616756439209,False,False,53.0,43.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001082,canonical,11.320100784301758,10.80128002166748,0.5188207626342773,False,False,53.0,43.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001082,canonical,12.023006439208984,11.506471633911133,0.5165348052978516,False,False,53.0,43.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001094,canonical,15.05990505218506,14.454959869384766,0.604945182800293,True,False,44.0,49.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001094,canonical,13.061346054077148,11.762737274169922,1.2986087799072266,True,False,44.0,49.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001094,canonical,10.533655166625977,12.615957260131836,-2.0823020935058594,True,False,44.0,49.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001145,canonical,12.774264335632324,11.496283531188965,1.2779808044433594,True,False,48.0,46.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001145,canonical,11.656600952148438,11.96241283416748,-0.3058118820190429,True,False,48.0,46.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001145,canonical,12.201698303222656,12.612274169921877,-0.4105758666992187,True,False,48.0,46.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001182,canonical,13.155275344848633,20.13443374633789,-6.979158401489258,True,True,63.0,65.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001182,canonical,11.883237838745115,12.675009727478027,-0.7917718887329102,True,True,63.0,65.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001182,canonical,12.469691276550291,12.658028602600098,-0.1883373260498047,True,True,63.0,65.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001209,canonical,18.24794006347656,16.591476440429688,1.656463623046875,True,False,68.0,48.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001209,canonical,11.857301712036133,12.842815399169922,-0.9855136871337892,True,False,68.0,48.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001209,canonical,10.47783374786377,11.133015632629396,-0.655181884765625,True,False,68.0,48.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001221,canonical,13.772260665893556,11.46893310546875,2.3033275604248047,True,True,58.0,61.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001221,canonical,12.104275703430176,11.31310749053955,0.791168212890625,True,True,58.0,61.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001221,canonical,11.055909156799316,12.527660369873049,-1.4717512130737305,True,True,58.0,61.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001247,canonical,15.819328308105469,14.367563247680664,1.451765060424805,False,False,47.0,45.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001247,canonical,11.89163303375244,11.829191207885742,0.0624418258666992,False,False,47.0,45.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001247,canonical,11.474895477294922,12.805859565734863,-1.3309640884399414,False,False,47.0,45.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001253,canonical,13.560879707336426,12.74289608001709,0.8179836273193359,True,False,46.0,47.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001253,canonical,14.681877136230469,12.433061599731444,2.248815536499023,True,False,46.0,47.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001253,canonical,13.634440422058104,13.011402130126951,0.6230382919311523,True,False,46.0,47.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001275,canonical,15.642681121826172,17.542980194091797,-1.900299072265625,True,False,54.0,60.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001275,canonical,12.303972244262695,10.611888885498049,1.6920833587646484,True,False,54.0,60.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001275,canonical,11.409540176391602,11.47389793395996,-0.0643577575683593,True,False,54.0,60.0
Qwen_Qwen3-8B,8B,exp_c,6,True,8.0,gsm8k_test_001307,canonical,13.82353973388672,12.701988220214844,1.121551513671875,True,True,42.0,40.0
Qwen_Qwen3-8B,8B,exp_c,13,True,8.0,gsm8k_test_001307,canonical,12.158173561096191,11.619112968444824,0.5390605926513672,True,True,42.0,40.0
Qwen_Qwen3-8B,8B,exp_c,20,True,8.0,gsm8k_test_001307,canonical,11.897137641906738,11.48573875427246,0.4113988876342773,True,True,42.0,40.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000003,canonical,13.221295356750488,11.63743495941162,1.5838603973388672,True,True,43.0,57.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000003,canonical,11.35255241394043,10.030662536621094,1.321889877319336,True,True,43.0,57.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000003,canonical,11.364697456359863,10.952618598937988,0.412078857421875,True,True,43.0,57.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000007,canonical,16.918275833129883,16.998239517211914,-0.0799636840820312,True,False,60.0,53.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000007,canonical,12.103948593139648,12.87031364440918,-0.7663650512695312,True,False,60.0,53.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000007,canonical,12.64162254333496,12.733442306518556,-0.0918197631835937,True,False,60.0,53.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000009,canonical,15.971641540527344,16.95650291442871,-0.9848613739013672,True,True,62.0,59.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000009,canonical,13.388066291809082,12.788098335266112,0.5999679565429688,True,True,62.0,59.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000009,canonical,11.884220123291016,12.682374000549316,-0.7981538772583008,True,True,62.0,59.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000028,canonical,16.832124710083008,14.570828437805176,2.261296272277832,True,True,48.0,48.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000028,canonical,14.235516548156738,12.234027862548828,2.00148868560791,True,True,48.0,48.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000028,canonical,12.018420219421388,12.4804105758667,-0.4619903564453125,True,True,48.0,48.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000031,canonical,15.59450626373291,13.884458541870115,1.710047721862793,True,False,56.0,59.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000031,canonical,11.52764892578125,12.01815128326416,-0.4905023574829101,True,False,56.0,59.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000031,canonical,12.7315673828125,13.17154312133789,-0.4399757385253906,True,False,56.0,59.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000035,canonical,18.11192512512207,15.013067245483398,3.098857879638672,True,True,48.0,54.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000035,canonical,12.58592700958252,13.845465660095217,-1.259538650512695,True,True,48.0,54.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000035,canonical,12.029145240783691,12.950927734375,-0.9217824935913086,True,True,48.0,54.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000042,canonical,19.79230308532715,14.6328706741333,5.159432411193848,True,True,42.0,38.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000042,canonical,12.223787307739258,10.696711540222168,1.5270757675170898,True,True,42.0,38.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000042,canonical,13.342270851135254,12.156025886535645,1.1862449645996094,True,True,42.0,38.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000044,canonical,15.47120475769043,16.079282760620117,-0.6080780029296875,True,False,55.0,44.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000044,canonical,13.070988655090332,12.755550384521484,0.3154382705688476,True,False,55.0,44.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000044,canonical,12.300057411193848,14.625622749328612,-2.3255653381347656,True,False,55.0,44.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000048,canonical,15.94089698791504,14.832086563110352,1.1088104248046875,True,True,41.0,40.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000048,canonical,11.510672569274902,11.833147048950195,-0.3224744796752929,True,True,41.0,40.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000048,canonical,13.333823204040527,12.306361198425291,1.0274620056152344,True,True,41.0,40.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000054,canonical,18.016355514526367,16.686172485351562,1.330183029174805,True,False,48.0,55.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000054,canonical,11.807307243347168,12.300604820251465,-0.4932975769042969,True,False,48.0,55.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000054,canonical,12.09375,12.979987144470217,-0.8862371444702148,True,False,48.0,55.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000067,canonical,15.352946281433104,15.81548309326172,-0.4625368118286133,True,False,63.0,62.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000067,canonical,11.62519073486328,11.102216720581056,0.5229740142822266,True,False,63.0,62.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000067,canonical,11.67482566833496,11.630800247192385,0.0440254211425781,True,False,63.0,62.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000069,canonical,14.684026718139648,14.083290100097656,0.6007366180419922,True,True,43.0,40.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000069,canonical,11.27927017211914,11.91636562347412,-0.6370954513549805,True,True,43.0,40.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000069,canonical,12.203883171081545,11.982431411743164,0.2214517593383789,True,True,43.0,40.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000070,canonical,16.2404842376709,15.77930736541748,0.4611768722534179,True,False,56.0,51.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000070,canonical,12.982492446899414,14.223295211791992,-1.240802764892578,True,False,56.0,51.0
