model,model_label,experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer,model_sort_key,hidden_dim,raw_mean_lid,lid_value_normalization,condition,segment_label
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,answer_segment,6,10,False,51,51,True,0.004707711935043335,,ok_qwen_token_boundary,1.0,ok,40.0,40.0,4.0,2560,12.051742553710938,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,answer_segment,13,10,False,51,51,True,0.0044511411339044574,,ok_qwen_token_boundary,1.0,ok,40.0,40.0,4.0,2560,11.39492130279541,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,answer_segment,20,10,False,51,51,True,0.004157187789678574,,ok_qwen_token_boundary,1.0,ok,40.0,40.0,4.0,2560,10.642400741577148,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,full_output,6,10,False,46,46,True,0.0046367205679416655,,ok,0.0,ok,40.0,38.0,4.0,2560,11.870004653930664,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,full_output,13,10,False,46,46,True,0.004231425747275352,,ok,0.0,ok,40.0,38.0,4.0,2560,10.832449913024902,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,full_output,20,10,False,46,46,True,0.0045948587357997886,,ok,0.0,ok,40.0,38.0,4.0,2560,11.76283836364746,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,answer_segment,6,10,False,46,46,True,0.0046367205679416655,,ok,0.0,ok,40.0,38.0,4.0,2560,11.870004653930664,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,answer_segment,13,10,False,46,46,True,0.004231425747275352,,ok,0.0,ok,40.0,38.0,4.0,2560,10.832449913024902,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,answer_segment,20,10,False,46,46,True,0.0045948587357997886,,ok,0.0,ok,40.0,38.0,4.0,2560,11.76283836364746,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,full_output,6,10,False,234,234,True,0.005460964888334275,,ok,1.0,ok,595.0,595.0,4.0,2560,13.980070114135742,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,full_output,13,10,False,234,234,True,0.004272782802581788,,ok,1.0,ok,595.0,595.0,4.0,2560,10.938323974609377,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,full_output,20,10,False,234,234,True,0.004323934763669967,,ok,1.0,ok,595.0,595.0,4.0,2560,11.069272994995115,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,thinking_segment,6,10,False,176,176,True,0.005546020343899727,,ok_qwen_token_boundary,1.0,ok,595.0,595.0,4.0,2560,14.1978120803833,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,thinking_segment,13,10,False,176,176,True,0.004387618601322174,,ok_qwen_token_boundary,1.0,ok,595.0,595.0,4.0,2560,11.232303619384766,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,thinking_segment,20,10,False,176,176,True,0.004393756389617921,,ok_qwen_token_boundary,1.0,ok,595.0,595.0,4.0,2560,11.248016357421877,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,answer_segment,6,10,False,58,58,True,0.0052292197942733765,,ok_qwen_token_boundary,1.0,ok,595.0,595.0,4.0,2560,13.386802673339844,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,answer_segment,13,10,False,58,58,True,0.004352265223860741,,ok_qwen_token_boundary,1.0,ok,595.0,595.0,4.0,2560,11.141798973083496,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,answer_segment,20,10,False,58,58,True,0.004274130985140801,,ok_qwen_token_boundary,1.0,ok,595.0,595.0,4.0,2560,10.94177532196045,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__no_think,gsm8k_test_000067,no_think,canonical,,full_output,6,10,False,59,59,True,0.0052532050758600235,,ok,0.0,ok,595.0,630.0,4.0,2560,13.44820499420166,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__no_think,gsm8k_test_000067,no_think,canonical,,full_output,13,10,False,59,59,True,0.00426119863986969,,ok,0.0,ok,595.0,630.0,4.0,2560,10.908668518066406,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__no_think,gsm8k_test_000067,no_think,canonical,,full_output,20,10,False,59,59,True,0.00436200313270092,,ok,0.0,ok,595.0,630.0,4.0,2560,11.166728019714355,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__no_think,gsm8k_test_000067,no_think,canonical,,answer_segment,6,10,False,59,59,True,0.0052532050758600235,,ok,0.0,ok,595.0,630.0,4.0,2560,13.44820499420166,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__no_think,gsm8k_test_000067,no_think,canonical,,answer_segment,13,10,False,59,59,True,0.00426119863986969,,ok,0.0,ok,595.0,630.0,4.0,2560,10.908668518066406,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000067__no_think,gsm8k_test_000067,no_think,canonical,,answer_segment,20,10,False,59,59,True,0.00436200313270092,,ok,0.0,ok,595.0,630.0,4.0,2560,11.166728019714355,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__think,gsm8k_test_000069,think,canonical,,full_output,6,10,False,186,186,True,0.0060277383774518965,,ok,1.0,ok,60.0,60.0,4.0,2560,15.431010246276855,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__think,gsm8k_test_000069,think,canonical,,full_output,13,10,False,186,186,True,0.004691491648554801,,ok,1.0,ok,60.0,60.0,4.0,2560,12.010218620300291,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__think,gsm8k_test_000069,think,canonical,,full_output,20,10,False,186,186,True,0.004757077246904373,,ok,1.0,ok,60.0,60.0,4.0,2560,12.178117752075195,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__think,gsm8k_test_000069,think,canonical,,thinking_segment,6,10,False,142,142,True,0.006101281195878982,,ok_qwen_token_boundary,1.0,ok,60.0,60.0,4.0,2560,15.619279861450195,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__think,gsm8k_test_000069,think,canonical,,thinking_segment,13,10,False,142,142,True,0.004717805981636047,,ok_qwen_token_boundary,1.0,ok,60.0,60.0,4.0,2560,12.07758331298828,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__think,gsm8k_test_000069,think,canonical,,thinking_segment,20,10,False,142,142,True,0.004844998195767403,,ok_qwen_token_boundary,1.0,ok,60.0,60.0,4.0,2560,12.40319538116455,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__think,gsm8k_test_000069,think,canonical,,answer_segment,6,10,False,44,44,True,0.005031945556402207,,ok_qwen_token_boundary,1.0,ok,60.0,60.0,4.0,2560,12.881780624389648,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__think,gsm8k_test_000069,think,canonical,,answer_segment,13,10,False,44,44,True,0.004755076393485069,,ok_qwen_token_boundary,1.0,ok,60.0,60.0,4.0,2560,12.172995567321776,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__think,gsm8k_test_000069,think,canonical,,answer_segment,20,10,False,44,44,True,0.004226474463939667,,ok_qwen_token_boundary,1.0,ok,60.0,60.0,4.0,2560,10.819774627685549,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__no_think,gsm8k_test_000069,no_think,canonical,,full_output,6,10,False,37,37,True,0.004263483732938766,,ok,0.0,ok,60.0,80.0,4.0,2560,10.914518356323242,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__no_think,gsm8k_test_000069,no_think,canonical,,full_output,13,10,False,37,37,True,0.004606432467699051,,ok,0.0,ok,60.0,80.0,4.0,2560,11.79246711730957,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__no_think,gsm8k_test_000069,no_think,canonical,,full_output,20,10,False,37,37,True,0.004196803644299507,,ok,0.0,ok,60.0,80.0,4.0,2560,10.743817329406738,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__no_think,gsm8k_test_000069,no_think,canonical,,answer_segment,6,10,False,37,37,True,0.004263483732938766,,ok,0.0,ok,60.0,80.0,4.0,2560,10.914518356323242,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__no_think,gsm8k_test_000069,no_think,canonical,,answer_segment,13,10,False,37,37,True,0.004606432467699051,,ok,0.0,ok,60.0,80.0,4.0,2560,11.79246711730957,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000069__no_think,gsm8k_test_000069,no_think,canonical,,answer_segment,20,10,False,37,37,True,0.004196803644299507,,ok,0.0,ok,60.0,80.0,4.0,2560,10.743817329406738,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__think,gsm8k_test_000070,think,canonical,,full_output,6,10,False,294,294,True,0.005080576986074448,,ok,1.0,ok,7425.0,7425.0,4.0,2560,13.006277084350586,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__think,gsm8k_test_000070,think,canonical,,full_output,13,10,False,294,294,True,0.0041597630828619,,ok,1.0,ok,7425.0,7425.0,4.0,2560,10.648993492126465,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__think,gsm8k_test_000070,think,canonical,,full_output,20,10,False,294,294,True,0.004504535347223282,,ok,1.0,ok,7425.0,7425.0,4.0,2560,11.531610488891602,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__think,gsm8k_test_000070,think,canonical,,thinking_segment,6,10,False,242,242,True,0.005055779963731766,,ok_qwen_token_boundary,1.0,ok,7425.0,7425.0,4.0,2560,12.94279670715332,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__think,gsm8k_test_000070,think,canonical,,thinking_segment,13,10,False,242,242,True,0.0042050801217556,,ok_qwen_token_boundary,1.0,ok,7425.0,7425.0,4.0,2560,10.765005111694336,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__think,gsm8k_test_000070,think,canonical,,thinking_segment,20,10,False,242,242,True,0.004449224844574928,,ok_qwen_token_boundary,1.0,ok,7425.0,7425.0,4.0,2560,11.390015602111816,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__think,gsm8k_test_000070,think,canonical,,answer_segment,6,10,False,52,52,True,0.004413368552923203,,ok_qwen_token_boundary,1.0,ok,7425.0,7425.0,4.0,2560,11.298223495483398,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__think,gsm8k_test_000070,think,canonical,,answer_segment,13,10,False,52,52,True,0.004299646615982056,,ok_qwen_token_boundary,1.0,ok,7425.0,7425.0,4.0,2560,11.007095336914062,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__think,gsm8k_test_000070,think,canonical,,answer_segment,20,10,False,52,52,True,0.004461720958352089,,ok_qwen_token_boundary,1.0,ok,7425.0,7425.0,4.0,2560,11.422005653381348,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__no_think,gsm8k_test_000070,no_think,canonical,,full_output,6,10,False,52,52,True,0.004546402022242546,,ok,0.0,ok,7425.0,10875.0,4.0,2560,11.638789176940918,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__no_think,gsm8k_test_000070,no_think,canonical,,full_output,13,10,False,52,52,True,0.004449043422937394,,ok,0.0,ok,7425.0,10875.0,4.0,2560,11.389551162719728,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__no_think,gsm8k_test_000070,no_think,canonical,,full_output,20,10,False,52,52,True,0.004664507135748864,,ok,0.0,ok,7425.0,10875.0,4.0,2560,11.94113826751709,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__no_think,gsm8k_test_000070,no_think,canonical,,answer_segment,6,10,False,52,52,True,0.004546402022242546,,ok,0.0,ok,7425.0,10875.0,4.0,2560,11.638789176940918,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__no_think,gsm8k_test_000070,no_think,canonical,,answer_segment,13,10,False,52,52,True,0.004449043422937394,,ok,0.0,ok,7425.0,10875.0,4.0,2560,11.389551162719728,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000070__no_think,gsm8k_test_000070,no_think,canonical,,answer_segment,20,10,False,52,52,True,0.004664507135748864,,ok,0.0,ok,7425.0,10875.0,4.0,2560,11.94113826751709,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__think,gsm8k_test_000088,think,canonical,,full_output,6,10,False,242,242,True,0.005796631798148154,,ok,1.0,ok,8000.0,8000.0,4.0,2560,14.839377403259276,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__think,gsm8k_test_000088,think,canonical,,full_output,13,10,False,242,242,True,0.004319852218031882,,ok,1.0,ok,8000.0,8000.0,4.0,2560,11.05882167816162,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__think,gsm8k_test_000088,think,canonical,,full_output,20,10,False,242,242,True,0.010362786054611207,,ok,1.0,ok,8000.0,8000.0,4.0,2560,26.528732299804688,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__think,gsm8k_test_000088,think,canonical,,thinking_segment,6,10,False,195,195,True,0.005292134732007981,,ok_qwen_token_boundary,1.0,ok,8000.0,8000.0,4.0,2560,13.54786491394043,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__think,gsm8k_test_000088,think,canonical,,thinking_segment,13,10,False,195,195,True,0.004300989955663681,,ok_qwen_token_boundary,1.0,ok,8000.0,8000.0,4.0,2560,11.010534286499023,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__think,gsm8k_test_000088,think,canonical,,thinking_segment,20,10,False,195,195,True,0.015544767677783965,,ok_qwen_token_boundary,1.0,ok,8000.0,8000.0,4.0,2560,39.79460525512695,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__think,gsm8k_test_000088,think,canonical,,answer_segment,6,10,False,47,47,True,0.004959836229681968,,ok_qwen_token_boundary,1.0,ok,8000.0,8000.0,4.0,2560,12.69718074798584,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__think,gsm8k_test_000088,think,canonical,,answer_segment,13,10,False,47,47,True,0.0048939168453216554,,ok_qwen_token_boundary,1.0,ok,8000.0,8000.0,4.0,2560,12.528427124023438,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__think,gsm8k_test_000088,think,canonical,,answer_segment,20,10,False,47,47,True,0.004126457870006562,,ok_qwen_token_boundary,1.0,ok,8000.0,8000.0,4.0,2560,10.563732147216797,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__no_think,gsm8k_test_000088,no_think,canonical,,full_output,6,10,False,55,55,True,0.0045813310891389845,,ok,1.0,ok,8000.0,8000.0,4.0,2560,11.7282075881958,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__no_think,gsm8k_test_000088,no_think,canonical,,full_output,13,10,False,55,55,True,0.005158464983105659,,ok,1.0,ok,8000.0,8000.0,4.0,2560,13.205670356750488,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__no_think,gsm8k_test_000088,no_think,canonical,,full_output,20,10,False,55,55,True,0.004455941915512085,,ok,1.0,ok,8000.0,8000.0,4.0,2560,11.407211303710938,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__no_think,gsm8k_test_000088,no_think,canonical,,answer_segment,6,10,False,55,55,True,0.0045813310891389845,,ok,1.0,ok,8000.0,8000.0,4.0,2560,11.7282075881958,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__no_think,gsm8k_test_000088,no_think,canonical,,answer_segment,13,10,False,55,55,True,0.005158464983105659,,ok,1.0,ok,8000.0,8000.0,4.0,2560,13.205670356750488,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000088__no_think,gsm8k_test_000088,no_think,canonical,,answer_segment,20,10,False,55,55,True,0.004455941915512085,,ok,1.0,ok,8000.0,8000.0,4.0,2560,11.407211303710938,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__think,gsm8k_test_000091,think,canonical,,full_output,6,10,False,225,225,True,0.0062906742095947266,,ok,1.0,ok,28.0,28.0,4.0,2560,16.1041259765625,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__think,gsm8k_test_000091,think,canonical,,full_output,13,10,False,225,225,True,0.004453905671834945,,ok,1.0,ok,28.0,28.0,4.0,2560,11.40199851989746,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__think,gsm8k_test_000091,think,canonical,,full_output,20,10,False,225,225,True,0.00448695532977581,,ok,1.0,ok,28.0,28.0,4.0,2560,11.486605644226074,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__think,gsm8k_test_000091,think,canonical,,thinking_segment,6,10,False,174,174,True,0.005503924563527108,,ok_qwen_token_boundary,1.0,ok,28.0,28.0,4.0,2560,14.090046882629396,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__think,gsm8k_test_000091,think,canonical,,thinking_segment,13,10,False,174,174,True,0.004251173883676529,,ok_qwen_token_boundary,1.0,ok,28.0,28.0,4.0,2560,10.883005142211914,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__think,gsm8k_test_000091,think,canonical,,thinking_segment,20,10,False,174,174,True,0.004489000886678695,,ok_qwen_token_boundary,1.0,ok,28.0,28.0,4.0,2560,11.49184226989746,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__think,gsm8k_test_000091,think,canonical,,answer_segment,6,10,False,51,51,True,0.004858226329088211,,ok_qwen_token_boundary,1.0,ok,28.0,28.0,4.0,2560,12.43705940246582,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__think,gsm8k_test_000091,think,canonical,,answer_segment,13,10,False,51,51,True,0.004245531931519508,,ok_qwen_token_boundary,1.0,ok,28.0,28.0,4.0,2560,10.86856174468994,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__think,gsm8k_test_000091,think,canonical,,answer_segment,20,10,False,51,51,True,0.004412170127034187,,ok_qwen_token_boundary,1.0,ok,28.0,28.0,4.0,2560,11.29515552520752,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__no_think,gsm8k_test_000091,no_think,canonical,,full_output,6,10,False,49,49,True,0.00594102256000042,,ok,0.0,ok,28.0,30.0,4.0,2560,15.209017753601074,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__no_think,gsm8k_test_000091,no_think,canonical,,full_output,13,10,False,49,49,True,0.0043680243194103244,,ok,0.0,ok,28.0,30.0,4.0,2560,11.18214225769043,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__no_think,gsm8k_test_000091,no_think,canonical,,full_output,20,10,False,49,49,True,0.004307724907994271,,ok,0.0,ok,28.0,30.0,4.0,2560,11.027775764465332,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__no_think,gsm8k_test_000091,no_think,canonical,,answer_segment,6,10,False,49,49,True,0.00594102256000042,,ok,0.0,ok,28.0,30.0,4.0,2560,15.209017753601074,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__no_think,gsm8k_test_000091,no_think,canonical,,answer_segment,13,10,False,49,49,True,0.0043680243194103244,,ok,0.0,ok,28.0,30.0,4.0,2560,11.18214225769043,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000091__no_think,gsm8k_test_000091,no_think,canonical,,answer_segment,20,10,False,49,49,True,0.004307724907994271,,ok,0.0,ok,28.0,30.0,4.0,2560,11.027775764465332,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__think,gsm8k_test_000096,think,canonical,,full_output,6,10,False,269,269,True,0.00486300177872181,,ok,1.0,ok,3.0,3.0,4.0,2560,12.449284553527832,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__think,gsm8k_test_000096,think,canonical,,full_output,13,10,False,269,269,True,0.0036944355815649033,,ok,1.0,ok,3.0,3.0,4.0,2560,9.457755088806152,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__think,gsm8k_test_000096,think,canonical,,full_output,20,10,False,269,269,True,0.003980546444654465,,ok,1.0,ok,3.0,3.0,4.0,2560,10.19019889831543,hidden_dim,think,think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__think,gsm8k_test_000096,think,canonical,,thinking_segment,6,10,False,227,227,True,0.005310292914509773,,ok_qwen_token_boundary,1.0,ok,3.0,3.0,4.0,2560,13.59434986114502,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__think,gsm8k_test_000096,think,canonical,,thinking_segment,13,10,False,227,227,True,0.004042737931013108,,ok_qwen_token_boundary,1.0,ok,3.0,3.0,4.0,2560,10.349409103393556,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__think,gsm8k_test_000096,think,canonical,,thinking_segment,20,10,False,227,227,True,0.00423802137374878,,ok_qwen_token_boundary,1.0,ok,3.0,3.0,4.0,2560,10.849334716796877,hidden_dim,think,thinking
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__think,gsm8k_test_000096,think,canonical,,answer_segment,6,10,False,42,42,True,0.005562184005975723,,ok_qwen_token_boundary,1.0,ok,3.0,3.0,4.0,2560,14.239191055297852,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__think,gsm8k_test_000096,think,canonical,,answer_segment,13,10,False,42,42,True,0.004651288688182832,,ok_qwen_token_boundary,1.0,ok,3.0,3.0,4.0,2560,11.907299041748049,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__think,gsm8k_test_000096,think,canonical,,answer_segment,20,10,False,42,42,True,0.004371117055416107,,ok_qwen_token_boundary,1.0,ok,3.0,3.0,4.0,2560,11.190059661865234,hidden_dim,think,think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__no_think,gsm8k_test_000096,no_think,canonical,,full_output,6,10,False,38,38,True,0.004156487435102463,,ok,1.0,ok,3.0,3.0,4.0,2560,10.640607833862305,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__no_think,gsm8k_test_000096,no_think,canonical,,full_output,13,10,False,38,38,True,0.0043810587376356125,,ok,1.0,ok,3.0,3.0,4.0,2560,11.215510368347168,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__no_think,gsm8k_test_000096,no_think,canonical,,full_output,20,10,False,38,38,True,0.004361793771386147,,ok,1.0,ok,3.0,3.0,4.0,2560,11.166192054748535,hidden_dim,no_think,no_think_full
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__no_think,gsm8k_test_000096,no_think,canonical,,answer_segment,6,10,False,38,38,True,0.004156487435102463,,ok,1.0,ok,3.0,3.0,4.0,2560,10.640607833862305,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__no_think,gsm8k_test_000096,no_think,canonical,,answer_segment,13,10,False,38,38,True,0.0043810587376356125,,ok,1.0,ok,3.0,3.0,4.0,2560,11.215510368347168,hidden_dim,no_think,no_think_answer
Qwen_Qwen3-4B,4B,exp_c,exp_c__gsm8k_test_000096__no_think,gsm8k_test_000096,no_think,canonical,,answer_segment,20,10,False,38,38,True,0.004361793771386147,,ok,1.0,ok,3.0,3.0,4.0,2560,11.166192054748535,hidden_dim,no_think,no_think_answer
